Model Name,NGram,Niter,mean(acc),std(acc),N,PctTrain,clean,start,end,Data Sets,TrainP,TestP,Prec,Recall,F1,Stack
Naive Bayes,26:26,20,0.887709497206704,0.021265772414161204,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2116104868913858,0.22346368715083798,0.7996570536221125,0.6618964566718765,0.7228280333249353,Flase
svm,27:27,20,0.8326815642458101,0.029586530996240475,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21357677902621724,0.21759776536312847,0.9494078144078145,0.24924594849828577,0.38886960645380897,Flase
logistic,27:27,20,0.8539106145251397,0.026397756472249737,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21357677902621724,0.21759776536312847,0.9480143315147185,0.3517389641733307,0.5090326536890175,Flase
logistic_lasso,27:27,20,0.8494413407821229,0.02569073242251679,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21357677902621724,0.21759776536312847,0.8973686373396126,0.3489320713884282,0.4992200872013095,Flase
Naive Bayes,27:27,20,0.8868715083798884,0.022056429101954954,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21357677902621724,0.21759776536312847,0.7905272149483441,0.6625204258768378,0.7184550834383873,Flase
svm,28:28,20,0.8354748603351956,0.02086388374123191,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21413857677902626,0.21592178770949721,0.9213446275946275,0.26345968204297476,0.40234141964190623,Flase
logistic,28:28,20,0.8564245810055867,0.02207234219568537,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21413857677902626,0.21592178770949721,0.9229855511705358,0.37161987504521693,0.5213052722264273,Flase
logistic_lasso,28:28,20,0.8424581005586592,0.017630987528558108,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21413857677902626,0.21592178770949721,0.9109525014459224,0.3044971351526065,0.45285287862266477,Flase
Naive Bayes,28:28,20,0.8837988826815643,0.026357823714157434,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21413857677902626,0.21592178770949721,0.7619033655632457,0.6715564041326971,0.7107447864058998,Flase
svm,29:29,20,0.8335195530726256,0.02426150921855693,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.21592178770949716,0.9185739260739261,0.2553161889485036,0.3958871647142109,Flase
logistic,29:29,20,0.8516759776536313,0.026703384674935746,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.21592178770949716,0.9266043066410713,0.345952648655888,0.49939414655354375,Flase
logistic_lasso,29:29,20,0.8466480446927374,0.022379514523971286,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.21592178770949716,0.8613248638616285,0.3456012824385585,0.49040112223815147,Flase
Naive Bayes,29:29,20,0.8899441340782122,0.02638740933769729,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.2141385767790262,0.21592178770949716,0.7936115347057914,0.6667523173731439,0.7215509927032404,Flase
svm,30:30,20,0.8312849162011174,0.0237413735875707,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21301498127340826,0.2192737430167598,0.967041847041847,0.23814738317397754,0.37983430249635475,Flase
logistic,30:30,20,0.8513966480446926,0.02463174043022191,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21301498127340826,0.2192737430167598,0.9648634004884006,0.3369191726598109,0.4968734900179922,Flase
logistic_lasso,30:30,20,0.8466480446927374,0.025872316016486183,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21301498127340826,0.2192737430167598,0.9309123618469594,0.3292900997980407,0.4831831661347533,Flase
Naive Bayes,30:30,20,0.8865921787709498,0.0244855944143141,713,0.75,complex,02/02/2000,01/09/2019,minutes:speeches:statements,0.21301498127340826,0.2192737430167598,0.7941144433083932,0.6529836066885066,0.714037176256791,Flase
